,distance_anomaly_score,recon_loss
853,0.060198767,-0.726349425
854,0.060198767,-0.726349422
855,0.060198767,-0.726349424
856,0.060198767,-0.726349424
857,0.060198767,-0.726349424
858,0.060198767,-0.726349427
859,0.060198767,-0.726349427
860,0.060198767,-0.726349427
861,0.060198767,-0.726349427
862,0.060198767,-0.726349427
863,0.060198767,-0.726349424
864,0.060198767,-0.944894808
865,0.060198767,-0.944894814
866,0.060198767,-0.944894814
867,0.060198767,-0.944894808
868,0.060198767,-0.944894808
869,0.060198767,-0.944894811
870,0.060198767,-0.944894808
871,0.060198767,-0.944894808
872,0.060198767,-0.944894811
873,0.060198767,-0.944894811
874,0.060198767,-0.944894812
875,0.060198767,-0.944894845
876,0.060198767,-0.944894844
877,0.060198767,-0.944894808
878,0.060198767,-0.944894808
879,0.060198767,-0.944894811
880,0.060198767,-0.944894811
881,0.060198767,-0.944894811
882,0.060198767,-0.944894811
883,0.060198767,-0.944894814
884,0.060198767,-0.944894815
885,0.060198767,-0.944894809
886,0.060198767,-0.944894806
887,0.060198767,-0.944894808
888,0.060198767,-0.944894808
889,0.060198767,-0.944894808
890,0.060198767,-0.944894811
891,0.060198767,-0.944894811
892,0.060198767,-0.944894811
893,0.060198767,-0.944894811
894,0.060198767,-0.944894811
895,0.060198767,-0.944894808
896,0.060198767,-0.944894808
897,0.060198767,-0.944894814
898,0.060198767,-0.944894814
899,0.060198767,-0.944894808
900,0.060198767,-0.944894808
901,0.060198767,-0.944894811
902,0.060198767,-0.944894808
903,0.060198767,-0.944894808
904,0.060198767,-0.944894811
905,0.060198767,-0.944894811
906,0.060198767,-0.944894812
907,0.060198767,-0.944894845
908,0.060198767,-0.944894844
909,0.060198767,-0.944894808
910,0.060198767,-0.944894808
911,0.060198767,-0.944894811
912,0.060198767,-0.944894811
913,0.060198767,-0.944894811
914,0.060198767,-0.944894811
915,0.060198767,-1.17733135
916,0.060198767,-1.288109883
917,2.614532759,-1.174855508
918,0.060198767,-1.175928717
919,2.505494131,-1.174869968
920,-1.083939718,-1.174869968
921,-1.083939718,-1.174869968
922,-1.083939718,-1.174855512
923,-1.083939718,-1.174855512
924,-1.083939718,-1.174841054
925,-1.083939718,-1.174841054
926,-1.083939718,-1.174841054
927,2.505494131,-1.174841051
928,-1.083939718,-1.174841054
929,0.060198767,-1.174873022
930,2.605597138,-1.174841055
931,0.060198767,-1.174841049
932,0.060198767,-1.174841049
933,0.060198767,-1.174841051
934,0.060198767,-1.174841051
935,0.060198767,-1.174841051
936,0.060198767,-1.174841054
937,0.060198767,-1.174841054
938,0.060198767,-1.174841055
939,0.060198767,-1.174841088
940,0.060198767,-1.174841084
941,0.060198767,-1.174841049
942,0.060198767,-1.174841051
943,0.060198767,-1.174841054
944,0.060198767,-1.174841054
945,0.060198767,-1.174841054
946,0.060198767,-1.174841054
947,0.060198767,-1.174841054
948,0.060198767,-1.174841054
949,0.060198767,-1.174841052
950,0.060198767,-1.174841052
951,0.060198767,-1.174841054
952,0.060198767,-1.174841051
953,0.060198767,-1.174841051
954,0.060198767,-1.174841054
955,0.060198767,-1.174841054
956,0.060198767,-1.174841054
957,0.060198767,-1.174841054
958,0.060198767,-1.174841054
959,0.060198767,-1.174841054
960,0.060198767,-1.174841054
961,0.060198767,-1.174841057
962,0.060198767,-1.174841055
963,0.060198767,-1.174841049
964,0.060198767,-1.174841049
965,0.060198767,-1.174841051
966,0.060198767,-1.174841051
967,0.060198767,-1.174841051
968,0.060198767,-1.174841054
969,0.060198767,-1.174841054
970,0.060198767,-1.174841055
971,0.060198767,-1.174841088
972,0.060198767,-1.174841084
973,0.060198767,-1.174841049
974,0.060198767,-1.174841051
975,0.060198767,-1.174841054
976,0.060198767,-1.174841054
977,0.060198767,-1.174841054
978,0.060198767,-1.174841054
979,0.060198767,-1.174841054
980,0.060198767,-1.174841054
981,0.060198767,-1.174841052
982,0.060198767,-1.174841052
983,0.060198767,-1.174841054
984,0.060198767,-1.174841051
985,0.060198767,-1.174841051
986,0.060198767,-1.174841054
987,0.060198767,-1.174841054
988,0.060198767,-1.174841054
989,0.060198767,-1.174841054
990,0.060198767,-1.174841054
991,0.060198767,-1.174841054
992,0.060198767,-1.174841054
993,0.060198767,-1.174841057
994,0.060198767,-1.174841055
995,0.060198767,-1.174841049
996,0.060198767,-1.174841049
997,0.060198767,-1.174841051
998,0.060198767,-1.174841051
999,0.060198767,-1.174841051
1000,0.060198767,-1.174841054
1001,0.060198767,-1.174841054
1002,0.060198767,-1.174841055
1003,0.060198767,-1.174841088
1004,0.060198767,-1.174841084
1005,0.060198767,-1.174841049
1006,0.060198767,-1.174841051
1007,0.060198767,-1.174841054
1008,0.060198767,-1.174841054
1009,0.060198767,-1.174841054
1010,0.060198767,-1.174841054
1011,0.060198767,-1.174841054
1012,0.060198767,-1.174841054
1013,0.060198767,-1.174841052
1014,2.614532759,-1.061586678
1015,0.060198767,-1.061586683
1016,2.505494131,-1.060513471
1017,-1.083939718,-1.060499015
1018,-1.083939718,-1.06048456
1019,-1.083939718,-1.060470101
1020,-1.083939718,-1.060455643
1021,-1.083939718,-1.060441185
1022,-1.083939718,-1.060426727
1023,-1.083939718,-1.060412268
1024,-1.083939718,-1.06039781
1025,-1.083939718,-1.060383355
1026,2.505494131,-1.059310143
1027,-1.244729877,-1.060478398
1028,2.605597138,-1.060446433
1029,0.060198767,-1.060446433
1030,0.060198767,-1.061519643
1031,0.060198767,-1.061534104
1032,0.060198767,-1.061548562
1033,0.060198767,-1.061548562
1034,0.060198767,-1.061897031
1035,0.060198767,-1.221240862
1036,0.060198767,-1.221255318
1037,0.060198767,-1.222328525
1038,0.060198767,-1.222328527
1039,0.060198767,-1.334414637
1040,0.060198767,-1.334446602
1041,0.060198767,-1.334446604
1042,0.060198767,-1.334446604
1043,0.060198767,-1.334446604
1044,0.060198767,-1.334446604
1045,0.060198767,-1.334446602
1046,0.060198767,-1.334446602
1047,0.060198767,-1.334446604
1048,0.060198767,-1.334446602
1049,0.060198767,-1.334446602
1050,0.060198767,-1.334446605
1051,0.060198767,-1.334446605
1052,0.060198767,-1.334446605
1053,0.060198767,-1.334446605
1054,0.060198767,-1.334446605
1055,0.060198767,-1.334446605
1056,0.060198767,-1.334446605
1057,0.060198767,-1.334446608
1058,0.060198767,-1.334446605
1059,0.060198767,-1.3344466
1060,0.060198767,-1.334446599
1061,0.060198767,-1.334446599
1062,2.614532759,-1.221192229
1063,0.060198767,-1.221192234
1064,-3.979059053,-1.102768335
1065,2.505494131,-1.101695123
1066,0.060198767,-1.101695126
1067,-1.083939718,-1.101680667
1068,-1.083939718,-1.101666206
1069,-1.083939718,-1.101651748
1070,0.060198767,-1.101651751
1071,-1.083939718,-1.10163729
1072,-1.083939718,-1.101622831
1073,1.749257076,-1.10135759
1074,-1.083939718,-1.101343129
1075,0.060198767,-1.101343126
1076,2.605597138,-1.101311162
1077,0.060198767,-1.101311164
1078,0.060198767,-1.101311162
1079,0.060198767,-1.101311162
1080,0.060198767,-1.101311162
1081,0.060198767,-1.101311162
1082,0.060198767,-1.101311164
1083,0.060198767,-1.101311164
1084,0.060198767,-1.101311164
1085,0.060198767,-1.101311164
1086,0.060198767,-1.101311167
1087,0.060198767,-1.101311167
1088,0.060198767,-1.101311164
1089,0.060198767,-1.101311167
1090,0.060198767,-1.101311165
1091,0.060198767,-1.101311159
1092,0.060198767,-1.101311159
1093,0.060198767,-1.101311159
1094,0.060198767,-1.101311162
1095,0.060198767,-1.101311164
1096,0.060198767,-1.101311164
1097,0.060198767,-1.101311164
1098,0.060198767,-1.101311164
1099,0.060198767,-1.101311164
1100,0.060198767,-1.101311162
1101,0.060198767,-1.101311162
1102,0.060198767,-1.101311164
1103,0.060198767,-1.101311161
1104,0.060198767,-1.101311161
1105,0.060198767,-1.101311164
1106,0.060198767,-1.101311164
1107,0.060198767,-1.101311162
1108,0.060198767,-1.101311162
1109,0.060198767,-1.214565538
1110,0.060198767,-1.214565535
1111,0.060198767,-1.214565532
1112,2.614532759,-1.102384369
1113,-1.083939718,-1.102384371
1114,1.749257076,-1.102133585
1115,-1.083939718,-1.102119124
1116,-1.083939718,-1.102119124
1117,-1.083939718,-1.102119124
1118,-0.774687788,-1.101785117
1119,-1.083939718,-1.101785116
1120,-0.774687788,-1.101451104
1121,-1.083939718,-1.101701891
1122,2.505494131,-1.100643137
1123,-1.083939718,-1.212714792
1124,-1.244729877,-1.100660644
1125,2.605597138,-1.100628676
1126,0.060198767,-1.100628679
1127,0.060198767,-1.100628688
1128,0.060198767,-1.100628688
1129,0.060198767,-1.100628685
1130,0.060198767,-1.100628685
1131,0.060198767,-1.100628686
1132,0.060198767,-1.100628683
1133,0.060198767,-1.100628683
1134,0.060198767,-1.100628686
1135,0.060198767,-1.100628679
1136,0.060198767,-1.100628679
1137,0.060198767,-1.100628684
1138,0.060198767,-1.100628684
1139,0.060198767,-1.100628682
1140,0.060198767,-1.100628682
1141,0.060198767,-1.100628687
1142,0.060198767,-1.100628684
1143,0.060198767,-1.100628682
1144,0.060198767,-1.100628684
1145,0.060198767,-1.100628684
1146,0.060198767,-1.100628684
1147,0.060198767,-1.100628684
1148,0.060198767,-1.100628684
1149,0.060198767,-1.100628684
1150,0.060198767,-1.100628688
1151,0.060198767,-1.100628688
1152,0.060198767,-1.100628684
1153,0.060198767,-1.100628684
1154,0.060198767,-1.100628682
1155,0.060198767,-1.10062868
1156,0.060198767,-1.100628679
1157,0.060198767,-1.100628677
1158,0.060198767,-1.100628679
1159,0.060198767,-1.100628688
1160,2.614532759,-0.987374314
1161,0.060198767,-0.987374314
1162,2.505494131,-0.986301104
1163,-1.083939718,-0.986286649
1164,-1.083939718,-0.986272188
1165,-1.083939718,-0.98625773
1166,-1.083939718,-0.986243275
1167,-0.774687788,-0.9858948
1168,-1.083939718,-0.985880341
1169,-1.083939718,-0.985865888
1170,-1.083939718,-0.985851429
1171,-7.138701194,-0.883679145
1172,-9.09490979,-0.797566218
1173,0.060198767,-0.797566226
1174,2.605597138,-0.797534258
1175,0.060198767,-0.797534256
1176,0.060198767,-0.797534258
1177,0.060198767,-0.797534261
1178,0.060198767,-0.797534261
1179,0.060198767,-0.797534261
1180,0.060198767,-0.797534262
1181,0.060198767,-0.797534262
1182,0.060198767,-0.797534264
1183,0.060198767,-0.797534264
1184,0.060198767,-0.797534272
1185,0.060198767,-0.797534267
1186,0.060198767,-0.797534254
1187,0.060198767,-0.797534256
1188,0.060198767,-0.797534256
1189,0.060198767,-0.797534253
1190,0.060198767,-0.797534256
1191,0.060198767,-0.797534264
1192,0.060198767,-0.797534264
1193,0.060198767,-0.797534261
1194,0.060198767,-0.797534261
1195,0.060198767,-0.797534262
1196,0.060198767,-0.797534259
1197,0.060198767,-0.797534259
1198,0.060198767,-0.797534262
1199,0.060198767,-0.797534256
1200,0.060198767,-0.797534255
1201,0.060198767,-0.797534261
1202,0.060198767,-0.797534261
1203,0.060198767,-0.797534258
1204,0.060198767,-0.797534259
1205,0.060198767,-0.797534261
1206,0.060198767,-0.797534259
1207,0.060198767,-0.797534256
1208,0.060198767,-0.797534258
1209,0.060198767,-0.797534261
1210,0.060198767,-0.797534261
1211,0.060198767,-0.797534261
1212,0.060198767,-0.797534262
1213,0.060198767,-0.797534262
1214,0.060198767,-0.797534264
1215,0.060198767,-0.797534264
1216,0.060198767,-0.797534272
1217,0.060198767,-0.797534267
1218,0.060198767,-0.910788627
1219,0.060198767,-0.910788629
1220,0.060198767,-0.911861836
1221,0.060198767,-0.911876292
1222,-3.291089121,-0.623833728
1223,0.060198767,-0.623848209
1224,0.060198767,-0.623862668
1225,0.060198767,-0.623877123
1226,0.060198767,-0.623891581
1227,0.060198767,-0.62390604
1228,0.060198767,-0.624979248
1229,0.060198767,-0.624993706
1230,0.060198767,-0.624993706
1231,0.060198767,-0.625025664
1232,0.060198767,-0.625025664
1233,0.060198767,-0.625025669
1234,0.060198767,-0.625025669
1235,0.060198767,-0.625025652
1236,0.060198767,-0.625025652
1237,0.060198767,-0.625025669
1238,0.060198767,-0.625025667
1239,0.060198767,-0.625025664
1240,0.060198767,-0.625025666
1241,0.060198767,-0.625025669
1242,0.060198767,-0.625025669
1243,0.060198767,-0.625025669
1244,0.060198767,-0.62502567
1245,0.060198767,-0.62502567
1246,0.060198767,-0.625025672
1247,0.060198767,-0.625025672
1248,0.060198767,-0.62502568
1249,0.060198767,-0.625025675
1250,0.060198767,-0.625025664
1251,0.060198767,-0.625025667
1252,0.060198767,-0.625025667
1253,0.060198767,-0.625025664
1254,0.060198767,-0.625025664
1255,0.060198767,-0.625025672
1256,0.060198767,-0.625025672
1257,2.614532759,-0.511771296
1258,0.060198767,-0.511771298
1259,-3.979059053,-0.393347401
1260,2.505494131,-0.392274189
1261,-1.083939718,-0.392259733
1262,-9.09490979,-0.306146817
1263,0.060198767,-0.306146816
1264,-1.083939718,-0.306132357
1265,-1.083939718,-0.306117904
1266,-1.083939718,-0.306103446
1267,-1.083939718,-0.306088971
1268,-7.138701194,-0.203916689
1269,-9.09490979,-0.117803779
1270,-1.244729877,-0.005717666
1271,2.605597138,-0.005685699
1272,0.060198767,-0.005685707
1273,0.060198767,-0.005685707
1274,0.060198767,-0.005685704
1275,0.060198767,-0.005685702
1276,0.060198767,-0.005685703
1277,0.060198767,-0.005685708
1278,0.060198767,-0.00568571
1279,0.060198767,-0.00568571
1280,0.065479238,0.108394257
1281,0.060198767,0.108394251
1282,0.060198767,0.108394267
1283,0.060198767,0.108394276
1284,0.060198767,0.108394271
1285,0.060198767,0.108394273
1286,0.060198767,0.108394273
1287,0.060198767,0.108394265
1288,0.060198767,0.108394265
1289,0.060198767,0.108394268
1290,0.060198767,0.108394268
1291,2.614532759,0.22164864
1292,0.060198767,0.221648638
1293,-9.09490979,0.307761554
1294,2.505494131,0.308834759
1295,-1.083939718,0.30884922
1296,-1.083939718,0.308863679
1297,-1.083939718,0.308878132
1298,-1.083939718,0.30889259
1299,-1.083939718,0.308907065
1300,2.505494131,0.309980275
1301,-1.083939718,0.309994713
1302,-1.244729877,0.422080831
1303,2.605597138,0.422112799
1304,0.060198767,0.422112793
1305,0.060198767,0.422112793
1306,0.060198767,0.422112798
1307,0.060198767,0.422112803
1308,0.060198767,0.422112797
1309,0.060198767,0.422112789
1310,0.060198767,0.422112787
1311,0.060198767,0.422112787
1312,0.060198767,0.422112779
1313,0.060198767,0.422112776
1314,0.060198767,0.422112792
1315,0.060198767,0.308858425
1316,0.060198767,0.30885842
1317,0.060198767,0.307785215
1318,0.060198767,0.307770757
1319,0.060198767,0.307756293
1320,0.060198767,0.307741835
1321,0.060198767,0.30772738
1322,0.060198767,0.307712921
1323,0.060198767,0.307698462
1324,0.060198767,0.307684004
1325,0.060198767,0.307669546
1326,0.060198767,0.307655088
1327,0.060198767,0.306581884
1328,0.060198767,0.194495771
1329,0.060198767,0.194463804
1330,0.060198767,0.194463804
1331,0.060198767,0.194463821
1332,0.060198767,0.194463821
1333,0.060198767,0.194463804
1334,0.060198767,0.194463809
1335,0.060198767,0.194463812
1336,0.060198767,0.194463807
1337,0.060198767,0.194463806
1338,0.060198767,0.194463812
1339,0.060198767,0.194463817
1340,0.060198767,0.194463811
1341,0.060198767,0.194463803
1342,0.060198767,0.194463801
1343,0.060198767,0.194463801
1344,0.060198767,0.194463793
1345,0.060198767,0.19446379
1346,0.060198767,0.194463806
1347,0.060198767,0.194463809
1348,0.060198767,0.194463805
1349,0.060198767,0.194463807
1350,0.060198767,0.194463806
1351,0.060198767,0.194463801
1352,0.060198767,0.194463801
1353,0.060198767,0.194463804
1354,0.060198767,0.194463804
1355,0.060198767,0.194463803
1356,0.060198767,0.194463803
1357,0.060198767,0.194463803
1358,0.060198767,0.194463803
1359,0.060198767,0.194463807
1360,0.060198767,0.194463807
1361,0.060198767,0.194463804
1362,0.060198767,0.194463804
1363,0.060198767,0.081209448
1364,0.060198767,0.081209448
1365,0.060198767,-0.037214465
1366,0.060198767,-0.03828767
1367,0.060198767,-0.03828767
1368,0.060198767,-0.038302131
1369,0.060198767,-0.038316589
1370,0.060198767,-0.038331042
1371,0.060198767,-0.038331037
1372,0.060198767,-0.038345501
1373,0.060198767,-0.038359967
1374,0.060198767,-0.038625214
1375,0.060198767,-0.038639672
1376,0.060198767,-0.038639683
1377,0.060198767,-0.038671651
1378,0.060198767,-0.038671635
1379,0.060198767,-0.038671631
1380,0.060198767,-0.038671636
1381,0.060198767,-0.038671633
1382,0.060198767,-0.038671634
1383,0.060198767,-0.038671639
1384,0.060198767,-0.038671639
1385,0.060198767,-0.038671636
1386,0.060198767,-0.038671636
1387,2.614532759,0.074582736
1388,0.060198767,0.074582734
1389,-1.083939718,0.074597192
1390,2.505494131,0.075670402
1391,-1.083939718,0.075684861
1392,-1.083939718,0.075699319
1393,-1.083939718,0.075713775
1394,-1.083939718,0.075728233
1395,-0.692601792,0.305353298
1396,-1.083939718,0.305367762
1397,-1.083939718,0.305382208
1398,2.505494131,0.30645542
1399,-1.244729877,0.418541531
1400,2.605597138,0.418573495
1401,0.060198767,0.418573495
1402,0.060198767,0.418573497
1403,0.060198767,0.418573505
1404,0.060198767,0.418573499
1405,0.060198767,0.418573489
1406,0.060198767,0.41857349
1407,0.060198767,0.41857349
1408,0.060198767,0.418573473
1409,0.060198767,0.418573469
1410,0.060198767,0.418573491
1411,0.060198767,0.418573498
1412,0.060198767,0.418573493
1413,0.060198767,0.30531912
1414,0.060198767,0.305304661
1415,0.060198767,0.305039413
1416,0.060198767,0.305024955
1417,0.060198767,0.305010497
1418,0.060198767,0.304996039
1419,0.060198767,0.30464757
1420,0.060198767,0.304633111
1421,0.060198767,0.304284643
1422,0.060198767,0.304270184
1423,0.060198767,0.303196977
1424,0.060198767,0.303182519
1425,0.060198767,0.191096406
1426,0.060198767,0.191064442
1427,0.060198767,0.191064456
1428,0.060198767,0.191064456
1429,0.060198767,0.191064444
1430,0.060198767,0.191064446
1431,0.060198767,0.191064447
1432,0.060198767,0.191064447
1433,0.060198767,0.191064446
1434,0.060198767,0.191064449
1435,0.060198767,0.191064457
1436,0.060198767,0.191064451
1437,0.060198767,0.19106444
1438,0.060198767,0.191064441
1439,0.060198767,0.191064441
1440,0.060198767,0.191064425
1441,0.060198767,0.191064421
1442,0.060198767,0.191064443
1443,0.060198767,0.19106445
1444,0.060198767,0.191064445
1445,0.060198767,0.191064442
1446,0.060198767,0.191064442
1447,0.060198767,0.191064442
1448,0.060198767,0.191064442
1449,0.060198767,0.191064442
1450,0.060198767,0.191064442
1451,0.060198767,0.191064442
1452,0.060198767,0.191064442
1453,0.060198767,0.191064442
1454,0.060198767,0.191064442
1455,0.060198767,0.191064442
1456,0.060198767,0.191064442
1457,0.060198767,0.191064442
1458,0.060198767,0.191064442
1459,0.060198767,0.191064456
1460,0.060198767,0.191064456
1461,0.060198767,0.077810071
1462,0.060198767,0.077810073
1463,0.060198767,0.076736866
1464,0.060198767,0.076722408
1465,0.060198767,0.076707952
1466,0.060198767,0.076693496
1467,0.060198767,0.076679046
1468,0.060198767,0.076330572
1469,0.060198767,0.076316103
1470,0.060198767,0.076301645
1471,0.060198767,0.076287187
1472,0.060198767,-0.025885112
1473,0.060198767,-0.111998032
1474,0.060198767,-0.111998021
1475,0.060198767,-0.112029974
1476,0.060198767,-0.112029978
1477,0.060198767,-0.112029981
1478,0.060198767,-0.112029982
1479,0.060198767,-0.112029982
1480,-2.193902733,-0.014380559
1481,0.060198767,-0.014380561
1482,0.060198767,-0.014380561
1483,0.060198767,-0.014380561
1484,0.060198767,-0.014380561
1485,0.060198767,-0.014380561
1486,0.060198767,-0.014380561
1487,0.060198767,-0.014380561
1488,0.060198767,-0.014380561
1489,0.060198767,-0.014380561
1490,0.060198767,-0.014380561
1491,0.060198767,-0.014380546
1492,0.060198767,-0.014380546
1493,0.060198767,-0.014380559
1494,0.060198767,-0.014380557
1495,1.707942583,0.317098209
1496,0.060198767,0.317098226
1497,0.060198767,0.317098228
1498,2.505494131,0.318171441
1499,-1.083939718,0.318185904
1500,-1.083939718,0.318200358
1501,-0.774687788,0.318548815
1502,-0.774687788,0.318897284
1503,-1.083939718,0.318911743
1504,-1.083939718,0.318926196
1505,0.060198767,0.318926188
1506,2.505494131,0.319999408
1507,-1.083939718,0.320013875
1508,-1.244729877,0.432099966
1509,2.548944135,0.656138476
1510,0.060198767,0.656138494
1511,0.060198767,0.656138496
1512,0.060198767,0.656138496
1513,0.060198767,0.656138494
1514,0.060198767,0.656138493
1515,0.060198767,0.656138491
1516,0.060198767,0.656138493
1517,0.060198767,0.656138494
1518,0.060198767,0.656138494
1519,0.060198767,0.656138496
1520,0.060198767,0.656138496
1521,0.060198767,0.656138494
1522,0.060198767,0.656138492
1523,0.060198767,0.368081485
1524,0.060198767,0.368081486
1525,0.060198767,0.368081488
1526,0.060198767,0.36808149
1527,0.060198767,0.368081488
1528,0.060198767,0.368081488
1529,0.060198767,0.368081491
1530,0.060198767,0.368081494
1531,0.060198767,0.368081501
1532,0.060198767,0.368081496
1533,0.060198767,0.368081486
1534,0.060198767,0.368081486
1535,0.060198767,0.368081486
1536,0.060198767,0.36808148
1537,0.060198767,0.368081472
1538,0.060198767,0.368081482
1539,0.060198767,0.368081494
1540,0.060198767,0.368081472
1541,0.060198767,0.368081469
1542,0.060198767,0.368081486
1543,0.060198767,0.368081489
1544,0.060198767,0.368081489
1545,0.060198767,0.368081486
1546,0.060198767,0.368081485
1547,0.060198767,0.368081484
1548,0.060198767,0.368081485
1549,0.060198767,0.368081486
1550,0.060198767,0.368081486
1551,0.060198767,0.368081489
1552,0.060198767,0.368081489
1553,0.060198767,0.368081486
1554,0.060198767,0.368081485
1555,0.060198767,0.368081485
1556,0.060198767,0.368081486
1557,0.060198767,0.368081488
1558,0.060198767,0.254827117
1559,0.060198767,0.254827115
1560,0.060198767,0.136403219
1561,0.060198767,0.135330012
1562,0.060198767,0.135315554
1563,0.060198767,0.049202648
1564,0.060198767,0.049202643
1565,0.060198767,0.04918818
1566,0.060198767,0.049173721
1567,0.060198767,0.049159263
1568,0.060198767,0.049144799
1569,0.060198767,-0.053027491
1570,0.060198767,-0.139140397
1571,0.060198767,-0.251226509
1572,0.060198767,-0.25125849
1573,0.060198767,-0.251258493
1574,0.060198767,-0.251258476
1575,0.060198767,-0.251258474
1576,0.060198767,-0.251258474
1577,0.060198767,-0.251258476
1578,0.060198767,-0.251258477
1579,0.060198767,-0.251258478
1580,0.060198767,-0.251258477
1581,0.060198767,-0.365338451
1582,0.060198767,-0.365338451
1583,0.060198767,-0.365338448
1584,0.060198767,-0.365338448
1585,0.060198767,-0.365338451
1586,0.060198767,-0.365338452
1587,0.060198767,-0.365338452
1588,0.060198767,-0.365338451
1589,0.060198767,-0.36533845
1590,0.060198767,-0.36533845
1591,0.060198767,-0.365338451
1592,2.205534956,0.074784845
1593,0.060198767,0.074784856
1594,2.505494131,-0.010254847
1595,-1.083939718,-0.011313596
1596,-1.083939718,-0.011313596
1597,-1.083939718,-0.011313599
1598,-1.083939718,-0.011313599
1599,-1.083939718,-0.011313599
1600,-1.083939718,-0.011313605
1601,-1.083939718,-0.012372353
1602,-1.083939718,-0.012372348
1603,-7.138701194,-0.022286175
1604,-9.09490979,0.06379477
1605,-1.244729877,0.175880864
1606,2.605597138,0.175912846
1607,0.060198767,0.175912862
1608,0.060198767,0.175912862
1609,0.060198767,0.175912857
1610,0.060198767,0.175912856
1611,0.060198767,0.175912855
1612,0.060198767,0.175912856
1613,0.060198767,0.175912857
1614,0.060198767,0.175912857
1615,0.060198767,0.175912859
1616,0.060198767,0.175912848
1617,0.060198767,0.175912851
1618,0.060198767,0.175912861
1619,0.060198767,0.175912856
1620,0.060198767,0.175912857
1621,0.060198767,0.175912858
1622,0.060198767,0.175912858
1623,0.060198767,0.175912857
1624,0.060198767,0.175912859
1625,0.060198767,0.175912859
1626,0.060198767,0.175912857
1627,0.060198767,0.175912859
1628,0.060198767,0.175912859
1629,0.060198767,0.175912857
1630,0.060198767,0.175912857
1631,0.060198767,0.175912857
1632,0.060198767,0.175912851
1633,0.060198767,0.175912851
1634,0.060198767,0.175912857
1635,0.060198767,0.175912859
1636,0.060198767,0.175912842
1637,0.060198767,0.175912829
1638,0.060198767,0.175912846
1639,0.060198767,0.175912862
1640,0.060198767,0.175912862
1641,0.060198767,0.175912857
1642,0.060198767,0.175912856
1643,2.614532759,0.289167228
1644,0.060198767,0.289167226
1645,0.060198767,0.289167227
1646,2.505494131,0.290240437
1647,0.060198767,0.290240437
1648,-1.083939718,0.290254884
1649,0.060198767,0.290254887
1650,-1.083939718,0.290269355
1651,-1.083939718,0.290283808
1652,-1.083939718,0.290298268
1653,-1.083939718,0.290312727
1654,-1.083939718,0.290327186
1655,2.505494131,0.291400394
1656,-1.083939718,0.291414854
1657,-1.244729877,0.403500967
1658,2.548944135,0.627539475
1659,0.060198767,0.627539481
1660,0.060198767,0.627539481
1661,0.060198767,0.627539476
1662,0.060198767,0.627539476
1663,0.060198767,0.627539476
1664,0.060198767,0.62753947
